index,booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status,datetime 
7301,INN07302,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,115.2,0,9/20/2017,Not_Canceled,2017-09-20
7302,INN07303,2,0,0,1,Not Selected,0,Room_Type 1,5,Online,0,0,0,89.0,0,3/23/2018,Canceled,2018-03-23
7303,INN07304,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,9/18/2017,Not_Canceled,2017-09-18
7304,INN07305,2,1,1,2,Meal Plan 1,0,Room_Type 1,36,Offline,0,0,0,100.0,1,10/28/2018,Not_Canceled,2018-10-28
7305,INN07306,2,0,1,2,Not Selected,0,Room_Type 1,150,Online,0,0,0,79.2,0,12/2/2018,Canceled,2018-12-02
7306,INN07307,2,0,1,2,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,126.9,0,6/10/2018,Canceled,2018-06-10
7307,INN07308,2,0,0,4,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,94.99,2,11/25/2017,Not_Canceled,2017-11-25
7308,INN07309,2,0,0,1,Not Selected,0,Room_Type 1,143,Online,0,0,0,94.5,0,8/20/2018,Not_Canceled,2018-08-20
7309,INN07310,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95.0,0,6/24/2018,Not_Canceled,2018-06-24
7310,INN07311,1,0,1,1,Meal Plan 1,0,Room_Type 4,70,Online,0,0,0,114.0,1,11/21/2018,Canceled,2018-11-21
7311,INN07312,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,87.5,0,9/24/2017,Not_Canceled,2017-09-24
7312,INN07313,2,1,0,2,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,143.1,0,6/9/2018,Canceled,2018-06-09
7313,INN07314,1,0,0,3,Not Selected,0,Room_Type 1,110,Online,0,0,0,85.87,1,11/2/2018,Not_Canceled,2018-11-02
7314,INN07315,1,0,0,1,Meal Plan 1,0,Room_Type 1,41,Online,0,0,0,120.0,3,10/28/2017,Not_Canceled,2017-10-28
7315,INN07316,2,0,1,3,Meal Plan 1,0,Room_Type 1,147,Online,0,0,0,126.9,1,9/12/2018,Not_Canceled,2018-09-12
7316,INN07317,2,0,1,1,Not Selected,0,Room_Type 1,14,Online,0,0,0,69.5,1,1/23/2018,Not_Canceled,2018-01-23
7317,INN07318,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,Online,0,0,0,94.5,0,7/18/2017,Canceled,2017-07-18
7318,INN07319,2,0,2,4,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,123.5,0,8/28/2018,Not_Canceled,2018-08-28
7319,INN07320,2,0,0,1,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,97.71,1,5/19/2018,Not_Canceled,2018-05-19
7320,INN07321,3,0,0,2,Meal Plan 1,1,Room_Type 4,220,Online,0,0,0,137.7,1,8/31/2018,Canceled,2018-08-31
7321,INN07322,2,0,2,2,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,64.67,1,12/2/2018,Not_Canceled,2018-12-02
7322,INN07323,3,0,1,3,Meal Plan 1,0,Room_Type 1,134,Online,0,0,0,105.7,2,5/26/2018,Not_Canceled,2018-05-26
7323,INN07324,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,98.32,0,5/16/2018,Not_Canceled,2018-05-16
7324,INN07325,2,0,4,11,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,94.0,3,8/21/2017,Not_Canceled,2017-08-21
7325,INN07326,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,Offline,0,0,0,76.0,0,2/28/2018,Not_Canceled,2018-02-28
7326,INN07327,2,0,1,0,Not Selected,0,Room_Type 1,48,Offline,0,0,0,80.4,0,4/24/2018,Not_Canceled,2018-04-24
7327,INN07328,2,0,1,1,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,116.8,1,10/29/2018,Not_Canceled,2018-10-29
7328,INN07329,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,120.0,0,6/12/2018,Canceled,2018-06-12
7329,INN07330,2,0,2,2,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,102.85,1,10/1/2018,Canceled,2018-10-01
7330,INN07331,2,0,1,0,Meal Plan 1,0,Room_Type 1,263,Offline,0,0,0,67.0,0,9/21/2017,Not_Canceled,2017-09-21
7331,INN07332,2,2,2,2,Meal Plan 1,0,Room_Type 6,10,Online,0,0,0,254.5,1,9/30/2018,Not_Canceled,2018-09-30
7332,INN07333,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Aviation,0,0,0,91.0,0,3/2/2018,Not_Canceled,2018-03-02
7333,INN07334,2,2,0,2,Meal Plan 1,0,Room_Type 6,77,Online,0,0,0,198.9,0,8/9/2018,Not_Canceled,2018-08-09
7334,INN07335,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,85.0,1,2/17/2018,Not_Canceled,2018-02-17
7335,INN07336,2,1,2,3,Meal Plan 1,0,Room_Type 7,48,Online,0,0,0,184.26,2,8/25/2018,Not_Canceled,2018-08-25
7336,INN07337,2,0,0,2,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,79.2,2,11/20/2017,Not_Canceled,2017-11-20
7337,INN07338,2,0,0,3,Not Selected,0,Room_Type 1,135,Online,0,0,0,103.5,1,8/9/2018,Not_Canceled,2018-08-09
7338,INN07339,2,0,1,0,Meal Plan 1,0,Room_Type 1,34,Offline,0,0,0,76.5,0,10/18/2017,Not_Canceled,2017-10-18
7339,INN07340,2,0,2,2,Meal Plan 1,0,Room_Type 4,83,Online,0,0,0,103.7,0,4/16/2018,Not_Canceled,2018-04-16
7340,INN07341,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,75.0,0,2/17/2018,Not_Canceled,2018-02-17
7341,INN07342,2,0,1,4,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,111.42,1,8/29/2018,Not_Canceled,2018-08-29
7342,INN07343,2,0,1,0,Meal Plan 1,0,Room_Type 1,125,Online,0,0,0,85.5,0,7/26/2017,Canceled,2017-07-26
7343,INN07344,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,79.0,0,3/14/2018,Not_Canceled,2018-03-14
7344,INN07345,2,0,2,6,Meal Plan 1,0,Room_Type 4,214,Online,0,0,0,100.51,1,8/18/2018,Canceled,2018-08-18
7345,INN07346,2,0,0,4,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,90.0,1,8/19/2017,Not_Canceled,2017-08-19
7346,INN07347,3,0,0,1,Meal Plan 1,0,Room_Type 6,129,Online,0,0,0,146.92,0,10/7/2018,Canceled,2018-10-07
7347,INN07348,1,0,2,2,Meal Plan 1,0,Room_Type 4,81,Online,0,0,0,146.6,1,11/6/2018,Not_Canceled,2018-11-06
7348,INN07349,2,0,2,5,Not Selected,0,Room_Type 1,7,Online,0,0,0,139.0,0,8/7/2018,Canceled,2018-08-07
7349,INN07350,2,0,0,2,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,123.3,1,9/2/2018,Not_Canceled,2018-09-02
7350,INN07351,2,0,1,2,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,145.2,2,10/14/2018,Not_Canceled,2018-10-14
7351,INN07352,2,0,2,5,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,124.46,0,8/29/2018,Not_Canceled,2018-08-29
7352,INN07353,2,0,1,1,Meal Plan 2,0,Room_Type 1,88,Offline,0,0,0,112.2,0,10/5/2017,Not_Canceled,2017-10-05
7353,INN07354,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110.0,0,11/1/2018,Canceled,2018-11-01
7354,INN07355,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Online,0,0,0,110.0,0,10/12/2018,Canceled,2018-10-12
7355,INN07356,2,0,2,0,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,98.0,0,8/9/2017,Not_Canceled,2017-08-09
7356,INN07357,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115.0,1,10/23/2018,Canceled,2018-10-23
7357,INN07358,3,0,1,2,Meal Plan 1,0,Room_Type 4,204,Online,0,0,0,128.7,0,8/29/2018,Canceled,2018-08-29
7358,INN07359,2,0,1,3,Meal Plan 1,0,Room_Type 4,111,Online,0,0,0,132.6,0,6/2/2018,Canceled,2018-06-02
7359,INN07360,1,0,2,2,Meal Plan 1,0,Room_Type 1,90,Online,0,0,0,80.75,0,4/16/2018,Not_Canceled,2018-04-16
7360,INN07361,3,0,1,3,Meal Plan 1,0,Room_Type 4,53,Online,0,0,0,161.78,1,8/25/2018,Not_Canceled,2018-08-25
7361,INN07362,2,0,0,3,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,87.0,0,2/24/2018,Not_Canceled,2018-02-24
7362,INN07363,2,0,1,2,Meal Plan 1,0,Room_Type 2,41,Online,0,0,0,71.52,1,2/22/2018,Not_Canceled,2018-02-22
7363,INN07364,2,0,1,2,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,72.8,0,2/12/2018,Canceled,2018-02-12
7364,INN07365,2,0,2,2,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,111.83,1,8/28/2018,Not_Canceled,2018-08-28
7365,INN07366,2,0,0,1,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,81.08,1,7/13/2018,Not_Canceled,2018-07-13
7366,INN07367,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,75.0,0,7/27/2017,Not_Canceled,2017-07-27
7367,INN07368,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,Corporate,0,0,0,65.0,0,11/13/2018,Not_Canceled,2018-11-13
7368,INN07369,2,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,94.5,1,10/22/2017,Not_Canceled,2017-10-22
7369,INN07370,1,0,1,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,98.2,0,9/5/2018,Not_Canceled,2018-09-05
7370,INN07371,2,0,1,3,Meal Plan 1,0,Room_Type 4,215,Offline,0,0,0,90.95,0,10/3/2018,Not_Canceled,2018-10-03
7371,INN07372,2,0,0,3,Meal Plan 2,0,Room_Type 1,16,Online,0,0,0,135.0,1,3/9/2018,Not_Canceled,2018-03-09
7372,INN07373,2,0,2,0,Not Selected,0,Room_Type 1,4,Online,0,0,0,160.0,0,9/25/2018,Not_Canceled,2018-09-25
7373,INN07374,2,0,0,5,Meal Plan 1,0,Room_Type 1,230,Online,0,0,0,137.0,1,9/6/2018,Canceled,2018-09-06
7374,INN07375,2,0,1,3,Meal Plan 1,0,Room_Type 1,90,Offline,0,0,0,80.75,0,10/17/2018,Not_Canceled,2018-10-17
7375,INN07376,2,2,2,3,Meal Plan 2,0,Room_Type 6,48,Offline,0,0,0,186.52,0,10/25/2017,Not_Canceled,2017-10-25
7376,INN07377,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Online,0,0,0,115.0,1,9/13/2018,Canceled,2018-09-13
7377,INN07378,1,0,1,2,Meal Plan 1,0,Room_Type 1,4,Corporate,1,0,1,65.0,0,9/28/2017,Not_Canceled,2017-09-28
7378,INN07379,2,1,2,0,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,148.0,2,5/22/2018,Not_Canceled,2018-05-22
7379,INN07380,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,94.5,3,10/21/2017,Not_Canceled,2017-10-21
7380,INN07381,2,2,0,3,Meal Plan 1,0,Room_Type 6,0,Online,0,0,0,161.33,0,8/27/2017,Canceled,2017-08-27
7381,INN07382,3,0,0,1,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,127.0,1,2/13/2018,Not_Canceled,2018-02-13
7382,INN07383,2,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,84.0,1,12/8/2018,Not_Canceled,2018-12-08
7383,INN07384,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,Corporate,0,0,0,100.0,0,9/9/2017,Canceled,2017-09-09
7384,INN07385,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Corporate,1,0,5,66.0,0,1/11/2018,Not_Canceled,2018-01-11
7385,INN07386,2,0,0,3,Meal Plan 1,1,Room_Type 1,119,Online,0,0,0,85.5,1,8/13/2017,Not_Canceled,2017-08-13
7386,INN07387,2,0,0,2,Meal Plan 1,0,Room_Type 4,39,Online,0,0,0,149.4,1,7/8/2018,Not_Canceled,2018-07-08
7387,INN07388,2,0,1,1,Not Selected,0,Room_Type 1,75,Online,0,0,0,116.1,0,5/9/2018,Canceled,2018-05-09
7388,INN07389,2,0,0,3,Not Selected,0,Room_Type 1,113,Online,0,0,0,116.1,1,6/9/2018,Not_Canceled,2018-06-09
7389,INN07390,2,1,2,3,Meal Plan 1,0,Room_Type 1,208,Online,0,0,0,112.5,0,10/22/2018,Canceled,2018-10-22
7390,INN07391,2,0,0,4,Not Selected,0,Room_Type 1,5,Offline,0,0,0,76.8,0,9/8/2017,Not_Canceled,2017-09-08
7391,INN07392,2,1,1,3,Meal Plan 1,0,Room_Type 1,62,Online,0,0,0,101.15,2,3/28/2018,Not_Canceled,2018-03-28
7392,INN07393,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,80.0,0,1/19/2018,Not_Canceled,2018-01-19
7393,INN07394,2,0,0,3,Meal Plan 2,0,Room_Type 1,150,Offline,0,0,0,90.0,1,6/16/2018,Not_Canceled,2018-06-16
7394,INN07395,2,2,0,1,Meal Plan 1,1,Room_Type 6,24,Online,0,0,0,224.0,3,10/24/2017,Not_Canceled,2017-10-24
7395,INN07396,2,1,0,1,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,115.2,0,3/24/2018,Canceled,2018-03-24
7396,INN07397,2,0,0,4,Meal Plan 1,0,Room_Type 1,137,Online,0,0,0,107.95,0,7/6/2018,Not_Canceled,2018-07-06
7397,INN07398,2,1,2,3,Meal Plan 1,0,Room_Type 4,66,Online,0,0,0,119.16,2,9/4/2018,Not_Canceled,2018-09-04
7398,INN07399,2,0,0,2,Meal Plan 1,0,Room_Type 1,132,Online,0,0,0,105.3,1,5/6/2018,Not_Canceled,2018-05-06
7399,INN07400,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,Offline,0,0,0,94.5,0,8/22/2017,Not_Canceled,2017-08-22
7400,INN07401,2,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,135.0,1,10/15/2017,Not_Canceled,2017-10-15
7401,INN07402,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,Corporate,0,0,0,80.0,0,2/19/2018,Not_Canceled,2018-02-19
7402,INN07403,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,101.0,0,3/22/2018,Not_Canceled,2018-03-22
7403,INN07404,2,0,2,0,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,117.0,2,9/25/2018,Not_Canceled,2018-09-25
7404,INN07405,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,80.0,0,3/17/2018,Canceled,2018-03-17
7405,INN07406,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Online,0,0,0,115.0,0,8/18/2018,Canceled,2018-08-18
7406,INN07407,2,0,0,4,Meal Plan 1,0,Room_Type 4,158,Online,0,0,0,123.25,1,5/25/2018,Canceled,2018-05-25
7407,INN07408,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,105.62,2,10/29/2017,Not_Canceled,2017-10-29
7408,INN07409,3,0,1,3,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,161.78,1,8/25/2018,Canceled,2018-08-25
7409,INN07410,2,0,0,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,107.1,1,7/1/2018,Not_Canceled,2018-07-01
7410,INN07411,1,0,5,10,Meal Plan 1,0,Room_Type 1,11,Aviation,0,0,0,95.0,0,5/9/2018,Canceled,2018-05-09
7411,INN07412,2,1,0,3,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,112.5,1,4/6/2018,Canceled,2018-04-06
7412,INN07413,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,8/14/2017,Not_Canceled,2017-08-14
7413,INN07414,2,0,0,1,Not Selected,0,Room_Type 1,115,Online,0,0,0,108.0,0,10/13/2018,Canceled,2018-10-13
7414,INN07415,2,0,2,4,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,90.0,2,8/23/2017,Not_Canceled,2017-08-23
7415,INN07416,2,0,1,0,Not Selected,0,Room_Type 1,1,Online,0,0,0,56.47,0,5/8/2018,Not_Canceled,2018-05-08
7416,INN07417,2,2,0,3,Meal Plan 1,0,Room_Type 6,56,Online,0,0,0,207.9,1,9/8/2018,Not_Canceled,2018-09-08
7417,INN07418,1,0,0,1,Meal Plan 2,0,Room_Type 1,48,Offline,0,0,0,80.0,0,9/11/2017,Not_Canceled,2017-09-11
7418,INN07419,2,1,0,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,80.85,2,9/15/2017,Not_Canceled,2017-09-15
7419,INN07420,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,120.0,0,6/8/2018,Not_Canceled,2018-06-08
7420,INN07421,2,0,0,1,Not Selected,0,Room_Type 1,14,Online,0,0,0,89.0,0,4/19/2018,Canceled,2018-04-19
7421,INN07422,2,0,1,2,Not Selected,0,Room_Type 1,51,Online,0,0,0,76.5,0,3/11/2018,Canceled,2018-03-11
7422,INN07423,2,0,2,3,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,123.3,1,8/28/2018,Canceled,2018-08-28
7423,INN07424,2,0,1,3,Meal Plan 1,0,Room_Type 1,39,Offline,0,0,0,85.0,0,10/24/2018,Not_Canceled,2018-10-24
7424,INN07425,2,0,0,1,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,91.0,0,2/13/2018,Canceled,2018-02-13
7425,INN07426,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,6.0,0,1/28/2018,Not_Canceled,2018-01-28
7426,INN07427,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Online,0,0,0,90.0,0,9/9/2018,Canceled,2018-09-09
7427,INN07428,3,0,0,2,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,150.3,2,8/19/2018,Not_Canceled,2018-08-19
7428,INN07429,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,90.0,0,9/24/2018,Not_Canceled,2018-09-24
7429,INN07430,2,0,1,2,Not Selected,0,Room_Type 1,22,Online,0,0,0,64.37,1,11/14/2018,Not_Canceled,2018-11-14
7430,INN07431,1,0,2,4,Meal Plan 1,0,Room_Type 1,176,Online,0,0,0,61.52,0,3/20/2018,Canceled,2018-03-20
7431,INN07432,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,Offline,0,0,0,65.0,1,12/27/2018,Not_Canceled,2018-12-27
7432,INN07433,1,0,1,0,Not Selected,0,Room_Type 1,20,Online,0,0,0,89.0,2,9/12/2018,Not_Canceled,2018-09-12
7433,INN07434,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,1,0,2,65.0,0,11/5/2017,Not_Canceled,2017-11-05
7434,INN07435,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110.0,0,11/1/2018,Canceled,2018-11-01
7435,INN07436,2,0,1,4,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,68.99,2,1/6/2018,Not_Canceled,2018-01-06
7436,INN07437,1,0,0,2,Meal Plan 2,0,Room_Type 1,346,Offline,0,0,0,90.0,0,9/13/2018,Not_Canceled,2018-09-13
7437,INN07438,1,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,87.5,0,9/24/2017,Not_Canceled,2017-09-24
7438,INN07439,3,0,0,2,Meal Plan 1,0,Room_Type 4,203,Online,0,0,0,133.2,1,8/17/2018,Canceled,2018-08-17
7439,INN07440,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,115.0,0,4/19/2018,Canceled,2018-04-19
7440,INN07441,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,120.0,1,10/24/2017,Not_Canceled,2017-10-24
7441,INN07442,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,6/14/2018,Not_Canceled,2018-06-14
7442,INN07443,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Online,0,0,0,90.0,0,10/16/2018,Canceled,2018-10-16
7443,INN07444,2,1,2,1,Meal Plan 1,0,Room_Type 4,137,Offline,0,0,0,77.0,2,2/7/2018,Not_Canceled,2018-02-07
7444,INN07445,2,0,1,3,Meal Plan 1,0,Room_Type 1,179,Online,0,0,0,90.9,3,10/27/2018,Not_Canceled,2018-10-27
7445,INN07446,1,0,0,3,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,140.4,0,6/1/2018,Not_Canceled,2018-06-01
7446,INN07447,2,0,2,1,Meal Plan 1,0,Room_Type 1,205,Online,0,0,0,90.0,0,5/29/2018,Canceled,2018-05-29
7447,INN07448,2,0,1,1,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,72.76,2,9/7/2017,Not_Canceled,2017-09-07
7448,INN07449,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,70.0,0,12/30/2017,Not_Canceled,2017-12-30
7449,INN07450,2,0,1,3,Meal Plan 1,0,Room_Type 4,53,Online,0,0,0,122.0,4,10/31/2018,Not_Canceled,2018-10-31
7450,INN07451,1,0,0,2,Meal Plan 1,0,Room_Type 1,59,Offline,0,0,0,81.0,0,1/28/2018,Not_Canceled,2018-01-28
7451,INN07452,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,Offline,0,0,0,87.0,1,1/28/2018,Not_Canceled,2018-01-28
7452,INN07453,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,139.0,2,10/10/2018,Not_Canceled,2018-10-10
7453,INN07454,2,0,2,0,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,130.0,0,9/11/2018,Canceled,2018-09-11
7454,INN07455,2,0,1,1,Meal Plan 1,1,Room_Type 4,33,Online,0,0,0,98.3,1,2/6/2018,Not_Canceled,2018-02-06
7455,INN07456,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,75.0,0,6/17/2018,Canceled,2018-06-17
7456,INN07457,2,0,1,1,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,91.0,0,2/13/2018,Canceled,2018-02-13
7457,INN07458,2,0,2,1,Not Selected,0,Room_Type 1,19,Online,0,0,0,116.1,0,10/2/2018,Canceled,2018-10-02
7458,INN07459,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,Offline,0,0,0,76.5,1,10/26/2017,Not_Canceled,2017-10-26
7459,INN07460,2,0,0,2,Not Selected,0,Room_Type 1,33,Online,0,0,0,89.1,1,8/30/2018,Canceled,2018-08-30
7460,INN07461,3,0,1,3,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,158.4,2,10/3/2018,Not_Canceled,2018-10-03
7461,INN07462,2,0,0,1,Not Selected,0,Room_Type 1,182,Online,0,0,0,98.1,0,10/12/2018,Canceled,2018-10-12
7462,INN07463,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,75.0,0,12/29/2017,Not_Canceled,2017-12-29
7463,INN07464,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,115.0,1,6/7/2018,Not_Canceled,2018-06-07
7464,INN07465,2,1,0,2,Meal Plan 1,0,Room_Type 1,49,Online,0,0,0,98.82,1,12/1/2018,Not_Canceled,2018-12-01
7465,INN07466,2,0,0,0,Meal Plan 1,0,Room_Type 1,0,Complementary,0,0,0,0.0,1,6/22/2018,Not_Canceled,2018-06-22
7466,INN07467,2,0,0,2,Not Selected,0,Room_Type 1,39,Online,0,0,0,88.0,1,12/9/2018,Not_Canceled,2018-12-09
7467,INN07468,2,0,1,4,Meal Plan 1,0,Room_Type 4,159,Online,0,0,0,133.2,1,9/28/2018,Canceled,2018-09-28
7468,INN07469,2,0,0,5,Not Selected,0,Room_Type 1,144,Offline,0,0,0,63.75,0,7/5/2018,Not_Canceled,2018-07-05
7469,INN07470,1,0,0,1,Meal Plan 1,1,Room_Type 5,7,Corporate,1,0,5,134.0,1,9/21/2018,Not_Canceled,2018-09-21
7470,INN07471,2,0,1,0,Meal Plan 1,0,Room_Type 1,37,Corporate,1,0,3,77.0,0,3/13/2018,Not_Canceled,2018-03-13
7471,INN07472,3,0,2,1,Meal Plan 2,0,Room_Type 4,45,Online,0,0,0,185.6,0,10/8/2018,Not_Canceled,2018-10-08
7472,INN07473,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,151.33,0,10/6/2017,Not_Canceled,2017-10-06
7473,INN07474,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,90.0,1,5/23/2018,Not_Canceled,2018-05-23
7474,INN07475,2,0,0,4,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,139.5,1,10/4/2018,Canceled,2018-10-04
7475,INN07476,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130.0,0,6/15/2018,Canceled,2018-06-15
7476,INN07477,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,100.0,0,10/2/2017,Not_Canceled,2017-10-02
7477,INN07478,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,Offline,0,0,0,52.0,0,12/2/2018,Not_Canceled,2018-12-02
7478,INN07479,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,108.0,2,11/2/2018,Not_Canceled,2018-11-02
7479,INN07480,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,Corporate,0,0,0,65.0,0,10/7/2017,Not_Canceled,2017-10-07
7480,INN07481,1,0,0,3,Meal Plan 1,0,Room_Type 1,7,Offline,0,0,0,65.0,0,12/29/2017,Not_Canceled,2017-12-29
7481,INN07482,2,0,2,2,Not Selected,0,Room_Type 1,208,Online,0,0,0,80.75,0,7/30/2018,Canceled,2018-07-30
7482,INN07483,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,Offline,0,0,0,72.0,1,6/17/2018,Not_Canceled,2018-06-17
7483,INN07484,1,0,0,1,Meal Plan 1,0,Room_Type 1,34,Corporate,0,0,0,65.0,0,7/19/2018,Not_Canceled,2018-07-19
7484,INN07485,2,0,0,4,Meal Plan 1,0,Room_Type 1,210,Online,0,0,0,96.3,2,10/19/2018,Canceled,2018-10-19
7485,INN07486,3,0,0,2,Meal Plan 1,0,Room_Type 4,140,Online,0,0,0,146.7,0,8/12/2018,Canceled,2018-08-12
7486,INN07487,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,10/13/2018,Not_Canceled,2018-10-13
7487,INN07488,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,139.5,2,9/29/2018,Not_Canceled,2018-09-29
7488,INN07489,2,0,0,1,Meal Plan 1,0,Room_Type 4,16,Online,0,0,0,184.0,1,9/22/2018,Not_Canceled,2018-09-22
7489,INN07490,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,127.0,2,12/31/2017,Not_Canceled,2017-12-31
7490,INN07491,2,0,0,1,Not Selected,0,Room_Type 1,55,Online,0,0,0,94.5,0,4/12/2018,Not_Canceled,2018-04-12
