booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,room_type,lead_time,market_segment_type,average_price,special_requests,date_of_reservation,booking_status 
INN05389,2,0,1,2,Meal Plan 1,Room_Type 4,35,Online,82.45,1,2018-01-29,Not_Canceled
INN09270,1,0,0,1,Meal Plan 1,Room_Type 1,2,Online,80.0,0,2018-01-29,Not_Canceled
INN06885,2,0,3,7,Not Selected,Room_Type 1,18,Online,77.2,0,2018-01-29,Not_Canceled
INN33592,2,1,0,2,Meal Plan 2,Room_Type 1,2,Online,162.0,1,2018-01-29,Not_Canceled
INN34488,2,0,2,2,Meal Plan 1,Room_Type 1,6,Offline,72.0,0,2018-01-29,Not_Canceled
INN24985,2,0,0,2,Meal Plan 1,Room_Type 1,2,Online,101.0,1,2018-01-29,Not_Canceled
INN12507,2,0,1,2,Not Selected,Room_Type 1,36,Online,53.97,1,2018-01-29,Not_Canceled
INN11340,2,0,1,2,Meal Plan 1,Room_Type 4,20,Online,99.0,1,2018-01-29,Not_Canceled
INN28915,2,0,2,2,Meal Plan 1,Room_Type 4,1,Online,106.0,1,2018-01-29,Not_Canceled
INN23361,2,0,0,2,Meal Plan 1,Room_Type 4,20,Online,77.6,0,2018-01-29,Not_Canceled
INN30131,2,0,1,2,Meal Plan 1,Room_Type 2,23,Online,77.25,1,2018-01-29,Not_Canceled
INN15436,2,0,0,2,Meal Plan 1,Room_Type 2,9,Online,78.25,1,2018-01-29,Not_Canceled
INN33926,2,0,0,2,Not Selected,Room_Type 1,88,Online,69.5,1,2018-01-29,Not_Canceled
INN12591,2,0,0,2,Meal Plan 1,Room_Type 1,21,Online,80.3,1,2018-01-29,Not_Canceled
INN19837,2,0,0,2,Meal Plan 2,Room_Type 1,11,Online,87.0,1,2018-01-29,Not_Canceled
INN09159,1,0,0,1,Meal Plan 1,Room_Type 1,2,Online,80.0,1,2018-01-30,Not_Canceled
INN12288,1,0,2,2,Meal Plan 1,Room_Type 1,3,Online,80.0,0,2018-01-30,Not_Canceled
INN28214,2,0,2,1,Not Selected,Room_Type 1,9,Online,81.0,1,2018-01-30,Not_Canceled
INN07575,1,0,4,11,Meal Plan 1,Room_Type 1,24,Online,76.14,0,2018-01-30,Not_Canceled
INN21575,1,0,0,1,Meal Plan 1,Room_Type 1,11,Corporate,66.0,0,2018-01-30,Not_Canceled
INN30876,1,0,0,1,Meal Plan 1,Room_Type 1,19,Online,73.9,1,2018-01-30,Not_Canceled
INN35375,2,0,0,1,Not Selected,Room_Type 1,18,Online,78.5,1,2018-01-30,Not_Canceled
INN04008,2,0,2,2,Meal Plan 1,Room_Type 1,47,Online,55.24,0,2018-01-30,Not_Canceled
INN14697,2,0,2,1,Meal Plan 1,Room_Type 1,16,Online,88.33,0,2018-01-30,Not_Canceled
INN15113,2,1,2,5,Meal Plan 1,Room_Type 4,31,Offline,84.03,3,2018-01-30,Not_Canceled
INN15589,2,0,1,1,Not Selected,Room_Type 1,17,Online,60.0,1,2018-01-30,Not_Canceled
INN26051,2,0,2,1,Not Selected,Room_Type 1,20,Online,75.0,0,2018-01-30,Not_Canceled
INN31567,1,0,0,1,Meal Plan 1,Room_Type 1,5,Online,80.0,2,2018-01-30,Not_Canceled
INN18026,1,0,0,1,Meal Plan 1,Room_Type 4,1,Offline,46.0,0,2018-01-30,Not_Canceled
INN01354,2,0,2,1,Meal Plan 1,Room_Type 4,29,Online,77.6,0,2018-01-30,Canceled
INN08468,2,1,0,1,Meal Plan 1,Room_Type 1,0,Offline,77.6,0,2018-01-30,Not_Canceled
INN22952,2,0,2,1,Meal Plan 1,Room_Type 1,20,Online,89.0,1,2018-01-30,Not_Canceled
INN12812,1,0,0,1,Meal Plan 1,Room_Type 1,2,Online,80.0,1,2018-01-30,Not_Canceled
INN13406,2,2,0,1,Meal Plan 1,Room_Type 4,0,Complementary,42.0,0,2018-01-30,Not_Canceled
INN28293,2,0,2,1,Meal Plan 1,Room_Type 1,79,Online,64.64,0,2018-01-30,Not_Canceled
INN33589,2,0,2,1,Meal Plan 1,Room_Type 1,4,Offline,66.0,0,2018-01-30,Not_Canceled
INN10282,2,0,1,1,Meal Plan 1,Room_Type 1,1,Online,101.0,1,2018-01-30,Not_Canceled
INN16100,2,1,1,1,Meal Plan 1,Room_Type 1,0,Online,110.5,2,2018-01-30,Not_Canceled
INN11174,2,0,1,1,Meal Plan 1,Room_Type 1,26,Online,91.0,1,2018-01-30,Not_Canceled
INN36100,1,0,0,1,Meal Plan 1,Room_Type 1,2,Online,80.0,1,2018-01-30,Not_Canceled
INN25548,1,0,0,1,Meal Plan 1,Room_Type 4,1,Offline,46.0,0,2018-01-30,Not_Canceled
INN08883,2,0,2,2,Meal Plan 1,Room_Type 1,47,Online,55.24,0,2018-01-30,Not_Canceled
INN32410,2,0,2,6,Not Selected,Room_Type 1,10,Online,79.75,0,2018-01-30,Not_Canceled
INN23727,3,0,2,3,Meal Plan 1,Room_Type 4,6,Online,130.0,2,2018-01-30,Not_Canceled
INN19596,2,0,1,1,Not Selected,Room_Type 1,18,Online,77.0,2,2018-01-30,Not_Canceled
INN33968,1,0,2,0,Meal Plan 1,Room_Type 1,9,Corporate,66.0,0,2018-01-31,Not_Canceled
INN22989,2,0,2,2,Meal Plan 1,Room_Type 1,47,Online,58.94,2,2018-01-31,Not_Canceled
INN30176,2,0,2,4,Meal Plan 1,Room_Type 1,29,Online,79.75,1,2018-01-31,Not_Canceled
INN09361,2,0,2,4,Meal Plan 1,Room_Type 1,34,Offline,50.33,0,2018-01-31,Not_Canceled
INN13514,1,0,2,0,Meal Plan 1,Room_Type 4,30,Online,78.6,1,2018-01-31,Not_Canceled
INN15583,2,0,2,1,Meal Plan 1,Room_Type 1,55,Offline,60.0,1,2018-01-31,Not_Canceled
INN24460,2,0,2,0,Meal Plan 1,Room_Type 4,30,Online,79.6,1,2018-01-31,Not_Canceled
INN32282,1,0,2,2,Meal Plan 1,Room_Type 1,16,Offline,43.0,0,2018-01-31,Not_Canceled
INN10871,1,0,2,2,Meal Plan 1,Room_Type 1,16,Offline,43.0,0,2018-01-31,Not_Canceled
INN26695,2,0,2,2,Meal Plan 1,Room_Type 1,2,Online,102.0,1,2018-01-31,Not_Canceled
INN27088,2,0,2,0,Meal Plan 1,Room_Type 1,28,Online,89.0,1,2018-01-31,Not_Canceled
INN19281,2,0,2,2,Meal Plan 1,Room_Type 1,47,Online,58.94,2,2018-01-31,Not_Canceled
INN15253,1,0,2,0,Meal Plan 1,Room_Type 1,13,Corporate,80.0,0,2018-01-31,Not_Canceled
INN31061,1,0,2,0,Meal Plan 1,Room_Type 1,11,Online,67.4,0,2018-01-31,Not_Canceled
INN30203,2,0,2,1,Meal Plan 2,Room_Type 1,24,Online,122.0,0,2018-01-31,Not_Canceled
INN22374,2,0,2,5,Meal Plan 1,Room_Type 2,34,Online,71.52,0,2018-01-31,Not_Canceled
INN01951,2,0,2,1,Meal Plan 1,Room_Type 1,20,Offline,66.0,0,2018-01-31,Not_Canceled
INN16928,2,0,2,5,Meal Plan 1,Room_Type 2,33,Online,71.53,0,2018-01-31,Not_Canceled
INN30756,2,0,2,0,Meal Plan 1,Room_Type 1,60,Offline,60.0,1,2018-01-31,Not_Canceled
INN10772,1,0,1,0,Meal Plan 1,Room_Type 1,1,Online,66.22,1,2018-02-01,Not_Canceled
INN35304,2,2,1,5,Meal Plan 1,Room_Type 2,19,Online,79.88,0,2018-02-01,Canceled
INN01826,2,0,2,5,Not Selected,Room_Type 1,11,Online,79.0,0,2018-02-01,Canceled
INN35811,2,0,1,2,Not Selected,Room_Type 1,20,Online,77.0,1,2018-02-01,Not_Canceled
INN03820,1,0,1,0,Not Selected,Room_Type 1,6,Online,81.0,0,2018-02-01,Not_Canceled
INN16699,1,0,1,3,Meal Plan 1,Room_Type 1,39,Online,72.9,0,2018-02-01,Canceled
INN11648,1,0,1,2,Meal Plan 1,Room_Type 1,3,Corporate,66.0,0,2018-02-01,Not_Canceled
INN29150,2,0,1,0,Meal Plan 1,Room_Type 4,1,Online,106.0,1,2018-02-01,Not_Canceled
INN17370,2,2,5,10,Meal Plan 1,Room_Type 6,28,Online,152.53,0,2018-02-01,Canceled
INN10545,1,0,1,0,Meal Plan 1,Room_Type 1,6,Online,86.0,0,2018-02-01,Not_Canceled
INN16751,1,0,1,1,Meal Plan 1,Room_Type 1,3,Online,86.0,1,2018-02-01,Not_Canceled
INN22182,2,2,1,5,Meal Plan 1,Room_Type 2,18,Online,77.88,0,2018-02-01,Canceled
INN10504,1,0,1,2,Meal Plan 1,Room_Type 1,3,Corporate,67.0,0,2018-02-01,Not_Canceled
INN24646,2,0,1,0,Meal Plan 1,Room_Type 1,27,Online,98.0,1,2018-02-01,Not_Canceled
INN33408,1,0,1,2,Meal Plan 1,Room_Type 1,3,Online,86.0,1,2018-02-01,Not_Canceled
INN07957,1,0,1,1,Not Selected,Room_Type 1,4,Online,81.0,0,2018-02-01,Not_Canceled
INN01018,2,1,1,3,Meal Plan 1,Room_Type 1,2,Online,93.0,2,2018-02-01,Not_Canceled
INN26436,2,3,1,0,Meal Plan 1,Room_Type 7,5,Online,171.26,2,2018-02-01,Not_Canceled
INN02448,2,0,1,3,Meal Plan 1,Room_Type 4,26,Online,99.0,1,2018-02-01,Not_Canceled
INN02449,1,0,1,2,Meal Plan 1,Room_Type 1,5,Online,68.22,1,2018-02-01,Not_Canceled
INN08580,2,0,1,3,Meal Plan 1,Room_Type 1,13,Offline,66.0,0,2018-02-01,Not_Canceled
INN19661,2,0,1,3,Meal Plan 1,Room_Type 1,5,Offline,66.0,0,2018-02-01,Not_Canceled
INN35392,2,0,1,3,Meal Plan 1,Room_Type 1,55,Online,75.95,0,2018-02-01,Not_Canceled
INN09604,1,0,1,1,Meal Plan 1,Room_Type 1,3,Corporate,66.0,0,2018-02-01,Not_Canceled
INN18957,1,0,1,0,Meal Plan 1,Room_Type 1,4,Corporate,41.0,1,2018-02-01,Not_Canceled
INN14300,2,0,0,3,Meal Plan 1,Room_Type 1,5,Offline,64.0,0,2018-02-02,Not_Canceled
INN28015,1,0,0,1,Meal Plan 1,Room_Type 1,15,Corporate,65.0,0,2018-02-02,Not_Canceled
INN33560,1,0,0,2,Meal Plan 1,Room_Type 1,0,Corporate,65.0,0,2018-02-02,Not_Canceled
INN03558,1,0,0,3,Meal Plan 1,Room_Type 1,6,Offline,62.8,0,2018-02-02,Not_Canceled
INN33489,1,0,0,1,Meal Plan 1,Room_Type 1,1,Online,85.0,1,2018-02-02,Not_Canceled
INN20435,1,0,0,2,Meal Plan 1,Room_Type 1,0,Corporate,65.0,0,2018-02-02,Not_Canceled
INN09108,1,0,0,1,Meal Plan 1,Room_Type 1,5,Online,79.0,1,2018-02-02,Not_Canceled
INN34015,2,0,0,2,Meal Plan 1,Room_Type 1,4,Offline,64.0,0,2018-02-02,Not_Canceled
INN11334,2,2,1,5,Meal Plan 1,Room_Type 2,30,Online,139.05,0,2018-02-02,Canceled
INN31885,2,0,0,2,Meal Plan 1,Room_Type 1,10,Online,92.0,0,2018-02-02,Not_Canceled
INN11782,1,0,0,1,Meal Plan 1,Room_Type 1,3,Online,79.0,0,2018-02-02,Not_Canceled
INN26706,2,1,0,3,Not Selected,Room_Type 1,21,Online,59.75,2,2018-02-03,Not_Canceled
INN35747,2,0,0,3,Meal Plan 1,Room_Type 1,57,Online,62.29,1,2018-02-03,Not_Canceled
INN32114,2,0,0,4,Meal Plan 1,Room_Type 4,31,Online,89.3,0,2018-02-03,Not_Canceled
INN17965,2,0,1,4,Meal Plan 1,Room_Type 1,16,Online,74.8,1,2018-02-03,Not_Canceled
INN03548,2,0,0,3,Meal Plan 1,Room_Type 4,29,Online,104.77,0,2018-02-03,Not_Canceled
INN05511,1,0,0,1,Meal Plan 1,Room_Type 1,6,Corporate,41.0,0,2018-02-03,Not_Canceled
INN10585,2,0,0,3,Meal Plan 1,Room_Type 1,42,Online,80.3,1,2018-02-03,Not_Canceled
INN32169,2,2,0,2,Meal Plan 1,Room_Type 6,12,Online,171.0,0,2018-02-03,Canceled
INN17902,3,0,0,4,Meal Plan 1,Room_Type 4,2,Online,130.0,2,2018-02-03,Not_Canceled
INN14889,2,0,0,4,Meal Plan 1,Room_Type 5,13,Corporate,96.0,0,2018-02-03,Not_Canceled
INN20549,2,0,0,4,Meal Plan 1,Room_Type 1,31,Online,80.3,0,2018-02-03,Not_Canceled
INN05126,1,0,0,4,Meal Plan 1,Room_Type 7,13,Corporate,102.0,0,2018-02-03,Not_Canceled
INN08333,1,0,0,1,Meal Plan 1,Room_Type 1,0,Online,79.0,0,2018-02-03,Not_Canceled
INN23697,1,0,0,4,Meal Plan 1,Room_Type 5,13,Corporate,86.0,0,2018-02-03,Not_Canceled
INN20348,1,0,0,1,Meal Plan 1,Room_Type 1,5,Corporate,67.0,0,2018-02-03,Not_Canceled
INN19418,2,0,0,3,Meal Plan 1,Room_Type 1,24,Online,96.0,0,2018-02-03,Canceled
INN14478,1,0,0,4,Meal Plan 1,Room_Type 5,13,Corporate,86.0,0,2018-02-03,Not_Canceled
INN07865,2,0,1,4,Meal Plan 1,Room_Type 1,61,Offline,60.0,0,2018-02-03,Not_Canceled
INN35356,1,0,0,2,Meal Plan 1,Room_Type 1,1,Online,92.0,2,2018-02-03,Not_Canceled
INN00942,2,0,0,3,Meal Plan 1,Room_Type 1,42,Online,80.3,1,2018-02-03,Not_Canceled
INN35681,2,0,0,3,Meal Plan 1,Room_Type 1,20,Online,91.0,0,2018-02-03,Canceled
INN19622,1,0,0,1,Meal Plan 1,Room_Type 1,1,Corporate,66.0,0,2018-02-03,Not_Canceled
INN05060,2,0,1,4,Meal Plan 1,Room_Type 1,85,Online,71.0,0,2018-02-03,Not_Canceled
INN15395,1,0,2,7,Meal Plan 1,Room_Type 1,28,Online,74.7,0,2018-02-03,Canceled
INN20640,2,0,0,3,Meal Plan 1,Room_Type 4,14,Online,82.8,1,2018-02-03,Not_Canceled
INN22711,2,0,0,4,Meal Plan 1,Room_Type 5,4,Offline,85.98,0,2018-02-03,Not_Canceled
INN13790,1,0,0,1,Meal Plan 1,Room_Type 1,1,Corporate,65.0,1,2018-02-03,Not_Canceled
INN34093,2,0,6,16,Not Selected,Room_Type 1,14,Online,64.05,0,2018-02-03,Canceled
INN27911,2,0,0,1,Not Selected,Room_Type 1,9,Online,90.0,0,2018-02-03,Not_Canceled
INN30896,2,0,1,4,Meal Plan 1,Room_Type 1,8,Offline,65.58,0,2018-02-03,Not_Canceled
INN33028,3,0,0,1,Meal Plan 1,Room_Type 4,5,Online,130.0,1,2018-02-03,Not_Canceled
INN20186,2,0,1,4,Meal Plan 1,Room_Type 1,58,Offline,60.0,0,2018-02-03,Not_Canceled
INN11973,1,0,0,1,Meal Plan 1,Room_Type 1,6,Online,79.0,1,2018-02-03,Canceled
INN24110,2,1,0,2,Meal Plan 1,Room_Type 1,11,Online,111.0,2,2018-02-03,Not_Canceled
INN08140,1,0,0,4,Meal Plan 1,Room_Type 5,13,Corporate,86.0,0,2018-02-03,Not_Canceled
INN14776,2,1,0,4,Meal Plan 1,Room_Type 1,1,Online,111.0,2,2018-02-03,Not_Canceled
INN00568,1,0,0,1,Meal Plan 1,Room_Type 1,1,Corporate,66.0,1,2018-02-03,Not_Canceled
INN18389,2,0,0,4,Meal Plan 1,Room_Type 1,26,Online,89.0,1,2018-02-03,Not_Canceled
INN01103,1,0,0,1,Meal Plan 1,Room_Type 1,5,Corporate,66.0,0,2018-02-03,Not_Canceled
INN35976,2,0,0,1,Meal Plan 1,Room_Type 1,5,Offline,66.0,2,2018-02-04,Not_Canceled
INN21830,1,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,70.0,0,2018-02-04,Canceled
INN22488,2,0,1,3,Not Selected,Room_Type 1,37,Online,69.5,1,2018-02-04,Not_Canceled
INN28139,2,0,0,3,Meal Plan 1,Room_Type 1,22,Online,71.6,1,2018-02-04,Not_Canceled
INN18049,2,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,77.0,0,2018-02-04,Not_Canceled
INN19814,2,0,0,3,Meal Plan 1,Room_Type 4,41,Online,82.45,0,2018-02-04,Canceled
INN31601,2,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,77.0,0,2018-02-04,Not_Canceled
INN30020,2,0,2,4,Not Selected,Room_Type 1,1,Online,90.0,1,2018-02-04,Not_Canceled
INN15453,1,0,0,1,Meal Plan 1,Room_Type 1,7,Online,86.0,1,2018-02-04,Not_Canceled
INN25720,2,0,0,1,Not Selected,Room_Type 1,0,Online,79.0,0,2018-02-04,Canceled
INN24438,1,0,1,3,Meal Plan 1,Room_Type 5,14,Corporate,86.0,0,2018-02-04,Not_Canceled
INN30575,2,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,81.5,0,2018-02-04,Not_Canceled
INN10975,2,0,1,3,Meal Plan 1,Room_Type 4,63,Online,62.32,3,2018-02-04,Not_Canceled
INN00530,2,0,2,3,Meal Plan 1,Room_Type 1,27,Online,66.31,1,2018-02-04,Not_Canceled
INN33465,2,0,0,3,Not Selected,Room_Type 1,9,Online,79.0,0,2018-02-04,Canceled
INN15853,1,0,2,5,Not Selected,Room_Type 1,15,Online,65.2,1,2018-02-04,Not_Canceled
INN08940,1,0,0,1,Meal Plan 1,Room_Type 1,28,Online,81.0,0,2018-02-04,Canceled
INN30238,1,0,0,1,Meal Plan 1,Room_Type 1,10,Corporate,66.0,0,2018-02-04,Not_Canceled
INN12807,1,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,71.0,0,2018-02-04,Not_Canceled
INN32930,2,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,77.0,0,2018-02-04,Not_Canceled
INN25297,2,0,0,2,Meal Plan 1,Room_Type 1,4,Online,93.0,1,2018-02-04,Not_Canceled
INN29604,2,0,0,1,Not Selected,Room_Type 1,29,Online,75.0,0,2018-02-04,Canceled
INN10302,2,0,0,3,Meal Plan 1,Room_Type 1,6,Offline,66.0,0,2018-02-04,Not_Canceled
INN27046,1,0,2,6,Meal Plan 1,Room_Type 1,13,Online,85.0,0,2018-02-04,Canceled
INN30437,2,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,77.0,0,2018-02-04,Not_Canceled
INN10779,1,0,0,1,Meal Plan 1,Room_Type 1,10,Corporate,66.0,0,2018-02-04,Not_Canceled
INN21085,2,0,0,3,Not Selected,Room_Type 1,58,Online,53.97,1,2018-02-04,Not_Canceled
INN22271,2,0,0,3,Meal Plan 1,Room_Type 4,129,Offline,62.0,0,2018-02-04,Not_Canceled
INN26064,3,0,0,2,Meal Plan 1,Room_Type 4,4,Online,133.0,1,2018-02-04,Not_Canceled
INN18558,2,0,0,2,Meal Plan 1,Room_Type 1,4,Online,72.07,1,2018-02-04,Not_Canceled
INN20359,2,0,0,3,Meal Plan 1,Room_Type 1,31,Online,80.3,1,2018-02-04,Not_Canceled
INN26438,1,0,0,1,Meal Plan 1,Room_Type 1,3,Online,86.0,0,2018-02-04,Not_Canceled
INN07168,2,0,0,1,Meal Plan 1,Room_Type 1,31,Corporate,77.0,0,2018-02-04,Not_Canceled
INN30118,1,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,71.0,0,2018-02-04,Not_Canceled
INN30498,1,0,2,3,Meal Plan 1,Room_Type 1,1,Online,85.0,0,2018-02-04,Not_Canceled
INN08597,2,1,1,3,Meal Plan 1,Room_Type 1,6,Online,109.0,1,2018-02-04,Canceled
INN22425,2,0,0,1,Meal Plan 1,Room_Type 1,3,Online,93.0,1,2018-02-04,Not_Canceled
INN00867,2,0,2,3,Meal Plan 1,Room_Type 1,52,Online,73.95,0,2018-02-04,Canceled
INN02776,1,0,0,3,Meal Plan 1,Room_Type 1,22,Online,82.33,0,2018-02-04,Canceled
INN26741,2,0,0,3,Meal Plan 1,Room_Type 1,59,Offline,60.0,0,2018-02-04,Not_Canceled
INN34950,2,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,81.5,0,2018-02-04,Not_Canceled
INN34070,2,0,0,3,Meal Plan 1,Room_Type 1,33,Online,69.5,0,2018-02-04,Not_Canceled
INN17779,1,0,0,2,Meal Plan 1,Room_Type 1,31,Corporate,71.0,0,2018-02-04,Canceled
INN29803,2,0,0,3,Meal Plan 1,Room_Type 7,14,Corporate,112.0,0,2018-02-04,Not_Canceled
INN03321,2,0,0,3,Meal Plan 1,Room_Type 1,0,Online,98.33,0,2018-02-04,Not_Canceled
INN12540,3,0,0,3,Meal Plan 1,Room_Type 1,8,Online,127.0,0,2018-02-04,Canceled
INN09823,2,0,0,2,Not Selected,Room_Type 1,6,Online,81.0,0,2018-02-05,Not_Canceled
INN17328,1,0,0,2,Meal Plan 1,Room_Type 5,15,Corporate,86.0,0,2018-02-05,Not_Canceled
INN24870,2,0,2,2,Meal Plan 1,Room_Type 4,30,Online,89.3,1,2018-02-05,Not_Canceled
INN08240,2,0,0,2,Meal Plan 1,Room_Type 4,16,Online,82.8,0,2018-02-05,Not_Canceled
INN31876,2,0,2,5,Meal Plan 1,Room_Type 1,128,Offline,43.43,1,2018-02-05,Not_Canceled
INN18733,3,0,0,2,Meal Plan 1,Room_Type 4,11,Online,129.0,2,2018-02-05,Not_Canceled
INN07092,2,0,2,4,Not Selected,Room_Type 1,13,Online,79.0,0,2018-02-05,Canceled
INN25458,2,0,1,2,Meal Plan 1,Room_Type 1,60,Online,78.3,0,2018-02-05,Not_Canceled
INN25441,2,0,1,2,Meal Plan 1,Room_Type 2,43,Online,69.52,0,2018-02-05,Canceled
INN03499,2,0,0,2,Meal Plan 1,Room_Type 4,32,Online,89.3,1,2018-02-05,Not_Canceled
INN07049,1,0,1,2,Meal Plan 1,Room_Type 7,15,Corporate,100.0,0,2018-02-05,Not_Canceled
INN21774,2,1,2,3,Meal Plan 1,Room_Type 1,32,Online,80.3,1,2018-02-05,Not_Canceled
INN06433,1,0,0,2,Meal Plan 1,Room_Type 5,7,Corporate,86.0,0,2018-02-05,Not_Canceled
INN17083,2,0,2,5,Meal Plan 1,Room_Type 1,128,Offline,43.43,1,2018-02-05,Not_Canceled
INN22728,2,0,0,2,Not Selected,Room_Type 1,17,Online,65.2,0,2018-02-05,Not_Canceled
INN34598,1,0,2,2,Meal Plan 1,Room_Type 1,28,Online,76.95,0,2018-02-05,Canceled
INN18692,2,0,2,6,Not Selected,Room_Type 1,16,Online,63.2,0,2018-02-05,Canceled
INN07857,2,1,0,1,Not Selected,Room_Type 1,7,Online,81.0,2,2018-02-05,Not_Canceled
INN17144,2,0,1,2,Meal Plan 1,Room_Type 4,16,Online,64.22,0,2018-02-05,Not_Canceled
INN33305,2,0,2,5,Meal Plan 1,Room_Type 1,128,Offline,43.43,1,2018-02-05,Not_Canceled
INN24410,2,0,1,2,Not Selected,Room_Type 1,7,Online,79.0,0,2018-02-05,Canceled
INN03488,2,0,0,2,Meal Plan 1,Room_Type 1,8,Online,93.0,1,2018-02-05,Not_Canceled
INN00723,2,0,2,2,Not Selected,Room_Type 1,4,Online,81.0,0,2018-02-05,Canceled
INN01454,2,0,0,1,Not Selected,Room_Type 1,11,Online,90.0,0,2018-02-05,Not_Canceled
INN14276,1,0,6,14,Meal Plan 1,Room_Type 1,29,Online,70.91,0,2018-02-05,Canceled
INN04931,2,0,1,2,Meal Plan 1,Room_Type 1,55,Online,59.28,1,2018-02-05,Not_Canceled
INN14168,2,0,1,2,Meal Plan 1,Room_Type 1,9,Offline,66.0,0,2018-02-05,Not_Canceled
INN25565,2,0,0,1,Meal Plan 1,Room_Type 1,31,Online,80.3,1,2018-02-05,Not_Canceled
INN05677,2,1,0,2,Meal Plan 1,Room_Type 1,4,Online,120.0,2,2018-02-05,Not_Canceled
INN23015,3,0,1,2,Meal Plan 1,Room_Type 4,12,Online,130.0,1,2018-02-05,Not_Canceled
INN06924,2,0,1,2,Meal Plan 1,Room_Type 5,15,Corporate,97.0,0,2018-02-05,Not_Canceled
INN19924,2,0,1,2,Meal Plan 1,Room_Type 1,58,Offline,60.0,0,2018-02-05,Not_Canceled
INN35394,2,0,0,2,Not Selected,Room_Type 1,4,Online,81.0,0,2018-02-05,Not_Canceled
INN14536,2,0,0,1,Meal Plan 1,Room_Type 1,31,Online,89.3,1,2018-02-05,Not_Canceled
INN26788,0,2,2,2,Meal Plan 1,Room_Type 2,28,Online,73.39,1,2018-02-05,Not_Canceled
INN19403,2,1,0,2,Meal Plan 1,Room_Type 1,3,Online,111.0,2,2018-02-05,Not_Canceled
INN17869,2,0,0,2,Meal Plan 1,Room_Type 1,1,Online,92.0,0,2018-02-05,Not_Canceled
INN16575,2,0,0,2,Meal Plan 1,Room_Type 4,6,Online,108.0,0,2018-02-05,Not_Canceled
INN32723,2,0,1,2,Meal Plan 1,Room_Type 4,12,Online,108.0,1,2018-02-05,Not_Canceled
INN11555,2,0,0,2,Meal Plan 1,Room_Type 1,29,Online,84.65,0,2018-02-05,Not_Canceled
INN31545,1,0,2,2,Meal Plan 1,Room_Type 1,1,Online,62.91,1,2018-02-05,Not_Canceled
INN33146,1,0,0,2,Meal Plan 1,Room_Type 5,7,Corporate,86.0,0,2018-02-05,Not_Canceled
INN06664,2,0,1,2,Meal Plan 1,Room_Type 1,95,Offline,72.0,0,2018-02-05,Not_Canceled
INN01008,2,0,0,2,Meal Plan 1,Room_Type 1,8,Online,91.0,1,2018-02-05,Canceled
INN11612,2,0,2,3,Meal Plan 1,Room_Type 1,41,Online,79.43,0,2018-02-05,Not_Canceled
INN16293,2,0,0,2,Meal Plan 1,Room_Type 1,12,Online,93.0,1,2018-02-05,Not_Canceled
INN11779,2,0,0,2,Not Selected,Room_Type 1,31,Online,67.5,0,2018-02-05,Canceled
INN14910,1,0,1,2,Meal Plan 1,Room_Type 1,12,Online,85.0,0,2018-02-05,Canceled
INN15738,2,0,0,2,Not Selected,Room_Type 1,31,Online,67.5,0,2018-02-05,Canceled
INN14880,2,0,2,2,Meal Plan 1,Room_Type 2,28,Online,77.39,1,2018-02-05,Not_Canceled
INN21344,2,0,2,2,Meal Plan 1,Room_Type 1,4,Online,91.0,0,2018-02-05,Canceled
INN29074,2,0,2,2,Meal Plan 1,Room_Type 1,28,Online,84.65,0,2018-02-05,Not_Canceled
INN16444,2,0,0,2,Not Selected,Room_Type 1,26,Online,77.0,1,2018-02-05,Not_Canceled
INN35740,2,0,2,4,Meal Plan 1,Room_Type 4,1,Online,106.0,1,2018-02-05,Not_Canceled
INN12084,1,0,1,2,Not Selected,Room_Type 1,2,Online,57.98,1,2018-02-05,Not_Canceled
INN15342,3,0,0,2,Meal Plan 1,Room_Type 4,8,Online,127.0,1,2018-02-05,Canceled
INN08963,2,0,0,2,Meal Plan 1,Room_Type 4,38,Online,87.3,1,2018-02-05,Canceled
INN06149,1,0,2,7,Meal Plan 1,Room_Type 4,28,Online,101.78,0,2018-02-05,Canceled
INN17484,1,0,0,2,Meal Plan 1,Room_Type 5,15,Corporate,86.0,0,2018-02-05,Not_Canceled
INN27156,2,1,0,2,Meal Plan 2,Room_Type 1,2,Online,159.5,2,2018-02-05,Not_Canceled
INN12684,2,0,0,2,Meal Plan 1,Room_Type 4,6,Online,106.0,0,2018-02-05,Canceled
INN30017,1,0,0,2,Meal Plan 1,Room_Type 5,2,Corporate,97.0,0,2018-02-05,Not_Canceled
INN12676,2,0,0,2,Not Selected,Room_Type 1,70,Online,69.5,0,2018-02-05,Not_Canceled
INN03703,0,2,1,2,Meal Plan 1,Room_Type 2,43,Online,69.53,0,2018-02-05,Canceled
INN08453,2,0,1,2,Meal Plan 1,Room_Type 1,33,Online,80.3,1,2018-02-05,Not_Canceled
