booking_id,number_of_adults,number_of_children,number_of_weekend_nights,number_of_week_nights,type_of_meal,car_parking_space,room_type,lead_time,market_segment_type,repeated,p_c,p_not_c,average_price,special_requests,date_of_reservation,booking_status 
INN09684,2,0,1,2,Meal Plan 1,0,Room_Type 1,189,Online,0,0,0,96.3,4,2018-10-28,Not_Canceled
INN09690,3,0,1,1,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,121.47,0,2018-10-08,Not_Canceled
INN09694,3,0,1,3,Meal Plan 1,0,Room_Type 4,133,Online,0,0,0,122.63,0,2018-10-31,Canceled
INN09700,2,0,2,4,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,87.5,3,2018-11-12,Not_Canceled
INN09704,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Offline,0,0,0,70.0,0,2018-12-16,Not_Canceled
INN09707,2,0,1,1,Meal Plan 1,0,Room_Type 5,28,Online,0,0,0,171.87,0,2018-10-08,Not_Canceled
INN09709,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,Offline,0,0,0,70.0,1,2018-10-29,Not_Canceled
INN09711,2,0,2,3,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,88.4,1,2018-12-04,Not_Canceled
INN09714,2,0,2,5,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,113.6,1,2018-11-04,Not_Canceled
INN09718,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,0,0,0,79.0,0,2018-12-14,Not_Canceled
INN09721,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Offline,0,0,0,90.0,0,2018-10-16,Canceled
INN09722,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,Offline,0,0,0,90.0,0,2018-11-11,Not_Canceled
INN09725,2,0,2,5,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,107.59,0,2018-09-22,Canceled
INN09726,2,0,0,3,Meal Plan 1,0,Room_Type 4,261,Offline,0,0,0,90.95,2,2018-10-13,Not_Canceled
INN09737,2,0,0,1,Meal Plan 1,1,Room_Type 4,4,Complementary,0,0,0,0.0,1,2018-11-19,Not_Canceled
INN09739,3,0,1,5,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,162.0,0,2018-09-20,Canceled
INN09740,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,Offline,0,0,0,101.33,1,2018-09-21,Canceled
INN09744,1,0,0,1,Not Selected,0,Room_Type 1,196,Online,0,0,0,93.6,1,2018-10-01,Canceled
INN09752,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,129.0,1,2018-10-04,Not_Canceled
INN09763,2,0,1,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,109.0,1,2018-10-28,Not_Canceled
INN09767,2,0,1,2,Meal Plan 1,0,Room_Type 1,132,Offline,0,0,0,89.76,0,2018-10-07,Not_Canceled
INN09771,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,Offline,0,0,0,123.33,0,2018-10-04,Canceled
INN09772,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN09782,2,0,2,3,Not Selected,0,Room_Type 1,70,Online,0,0,0,74.8,3,2018-12-22,Not_Canceled
INN09783,2,1,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,160.0,2,2018-10-27,Not_Canceled
INN09784,2,0,0,2,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,93.6,1,2018-12-02,Not_Canceled
INN09790,2,0,1,3,Meal Plan 1,1,Room_Type 1,96,Online,0,0,0,100.13,3,2018-10-24,Not_Canceled
INN09794,2,0,1,2,Meal Plan 1,0,Room_Type 1,338,Offline,0,0,0,80.0,0,2018-10-07,Canceled
INN09798,3,0,0,4,Meal Plan 1,0,Room_Type 4,199,Online,0,0,0,120.7,1,2018-12-28,Canceled
INN09809,1,0,0,3,Not Selected,0,Room_Type 1,41,Online,0,0,0,79.2,1,2018-12-21,Not_Canceled
INN09811,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,Offline,0,0,0,101.33,1,2018-09-21,Canceled
INN09812,2,1,0,2,Meal Plan 1,0,Room_Type 4,74,Online,0,0,0,117.73,1,2018-12-29,Not_Canceled
INN09814,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Offline,0,0,0,115.0,0,2018-10-15,Canceled
INN09817,2,0,0,3,Not Selected,0,Room_Type 1,20,Online,0,0,0,134.1,1,2018-09-22,Not_Canceled
INN09819,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,75.0,1,2018-12-05,Not_Canceled
INN09822,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,Online,0,0,0,113.4,0,2018-09-30,Canceled
INN09825,2,0,2,1,Meal Plan 1,0,Room_Type 1,99,Online,0,0,0,118.8,1,2018-10-16,Canceled
INN09828,2,0,0,3,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,78.3,2,2018-11-23,Not_Canceled
INN09836,1,0,0,3,Meal Plan 2,0,Room_Type 1,1,Corporate,0,0,0,118.0,0,2018-09-29,Not_Canceled
INN09837,2,0,2,2,Not Selected,0,Room_Type 1,102,Online,0,0,0,79.65,0,2018-10-30,Canceled
INN09845,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,Offline,0,0,0,77.0,0,2018-11-12,Not_Canceled
INN09846,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,Offline,0,0,0,120.0,0,2018-10-11,Canceled
INN09853,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Offline,0,0,0,110.0,0,2018-10-16,Canceled
INN09855,2,0,0,1,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,95.04,0,2018-10-06,Canceled
INN09856,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Offline,0,0,0,90.0,0,2018-10-16,Canceled
INN09858,2,0,2,3,Meal Plan 1,0,Room_Type 1,55,Online,0,0,0,68.07,1,2018-11-24,Not_Canceled
INN09864,2,0,2,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,146.67,0,2018-10-29,Not_Canceled
INN09869,2,0,2,2,Meal Plan 1,0,Room_Type 4,172,Online,0,0,0,104.4,0,2018-10-28,Canceled
INN09871,3,0,0,3,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,126.0,2,2018-11-16,Not_Canceled
INN09878,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN09883,2,1,2,1,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,116.0,2,2018-12-18,Not_Canceled
INN09886,2,0,2,3,Meal Plan 1,0,Room_Type 1,48,Offline,0,0,0,75.0,0,2018-11-06,Not_Canceled
INN09895,2,0,0,3,Meal Plan 2,0,Room_Type 1,1,Corporate,0,0,0,146.0,0,2018-09-29,Not_Canceled
INN09903,1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,102.6,0,2018-10-13,Canceled
INN09904,1,0,0,4,Meal Plan 1,0,Room_Type 1,259,Online,0,0,0,73.95,1,2018-12-07,Not_Canceled
INN09905,3,0,0,1,Meal Plan 1,0,Room_Type 4,102,Online,0,0,0,126.0,0,2018-12-06,Not_Canceled
INN09910,1,0,0,1,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,139.0,2,2018-10-06,Not_Canceled
INN09911,1,0,2,2,Meal Plan 1,0,Room_Type 1,3,Complementary,0,0,0,0.0,0,2018-09-25,Not_Canceled
INN09913,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Offline,0,0,0,107.0,0,2018-09-26,Canceled
INN09914,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,89.0,0,2018-11-25,Not_Canceled
INN09917,2,0,0,1,Not Selected,0,Room_Type 1,2,Online,0,0,0,0.0,1,2018-09-28,Not_Canceled
INN09923,2,1,1,2,Meal Plan 1,1,Room_Type 7,8,Corporate,1,0,1,220.0,2,2018-12-30,Not_Canceled
INN09927,1,0,0,2,Meal Plan 1,0,Room_Type 4,1,Aviation,1,0,1,110.0,0,2018-10-11,Not_Canceled
INN09933,2,0,1,2,Meal Plan 1,0,Room_Type 1,233,Offline,0,0,0,90.0,0,2018-10-14,Canceled
INN09934,2,0,1,3,Not Selected,0,Room_Type 1,16,Online,0,0,0,91.8,0,2018-12-29,Not_Canceled
INN09947,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,Online,0,0,0,93.6,2,2018-12-16,Not_Canceled
INN09948,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,Offline,0,0,0,89.0,0,2018-11-04,Canceled
INN09957,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled
INN09968,1,0,0,2,Meal Plan 1,0,Room_Type 1,88,Corporate,0,0,0,71.0,1,2018-10-07,Not_Canceled
INN09977,1,0,4,9,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,74.8,1,2018-11-27,Canceled
INN09980,2,0,2,2,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,88.4,1,2018-12-02,Not_Canceled
INN09989,2,0,2,1,Meal Plan 1,0,Room_Type 1,229,Online,0,0,0,96.3,0,2018-10-16,Canceled
INN09998,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,Offline,0,0,0,75.0,0,2018-10-12,Not_Canceled
INN10004,1,0,0,3,Meal Plan 1,0,Room_Type 1,4,Corporate,1,1,2,65.0,1,2018-10-11,Not_Canceled
INN10009,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,Offline,0,0,0,75.0,1,2018-12-07,Not_Canceled
INN10013,2,0,0,3,Meal Plan 1,0,Room_Type 4,237,Online,0,0,0,128.4,0,2018-10-13,Canceled
INN10014,2,0,2,2,Meal Plan 1,0,Room_Type 4,107,Online,0,0,0,117.28,0,2018-11-06,Not_Canceled
INN10016,2,0,2,4,Meal Plan 1,0,Room_Type 1,137,Online,0,0,0,65.45,1,2018-11-16,Not_Canceled
INN10029,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,Offline,0,0,0,75.0,0,2018-12-07,Not_Canceled
INN10033,2,0,0,1,Not Selected,0,Room_Type 1,53,Online,0,0,0,79.2,2,2018-12-16,Not_Canceled
INN10037,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,Offline,0,0,0,52.0,0,2018-11-18,Canceled
INN10039,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,90.0,0,2018-10-13,Not_Canceled
INN10045,2,1,2,3,Meal Plan 1,0,Room_Type 1,207,Online,0,0,0,80.01,3,2018-10-20,Not_Canceled
INN10047,3,0,0,3,Meal Plan 1,0,Room_Type 4,132,Online,0,0,0,162.0,2,2018-09-22,Not_Canceled
INN10049,2,1,2,2,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,103.7,3,2018-12-04,Not_Canceled
INN10052,2,0,2,4,Not Selected,0,Room_Type 1,15,Online,0,0,0,92.5,0,2018-11-17,Canceled
INN10054,2,0,0,4,Meal Plan 1,0,Room_Type 1,159,Online,0,0,0,85.0,2,2018-11-22,Not_Canceled
INN10060,2,0,0,5,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,64.67,1,2018-11-15,Not_Canceled
INN10063,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,160.0,0,2018-09-27,Not_Canceled
INN10065,1,0,4,5,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,76.12,1,2018-11-27,Canceled
INN10066,1,0,1,0,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,85.5,2,2018-10-30,Not_Canceled
INN10068,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,Offline,0,0,0,117.0,1,2018-09-21,Canceled
INN10070,2,0,0,4,Meal Plan 1,0,Room_Type 6,2,Online,0,0,0,175.56,1,2018-10-04,Not_Canceled
INN10079,1,0,1,0,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,115.0,0,2018-10-16,Canceled
INN10083,1,0,0,1,Not Selected,0,Room_Type 1,36,Online,0,0,0,102.6,2,2018-10-13,Not_Canceled
INN10087,3,0,1,2,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,126.0,2,2018-11-18,Not_Canceled
INN10088,1,0,1,1,Meal Plan 1,0,Room_Type 1,44,Online,0,0,0,91.2,0,2018-11-19,Canceled
INN10091,2,1,2,2,Meal Plan 1,0,Room_Type 1,30,Online,0,0,0,84.32,0,2018-12-23,Canceled
INN10094,3,0,0,2,Meal Plan 1,0,Room_Type 4,29,Online,0,0,0,201.25,3,2018-10-05,Not_Canceled
INN10095,2,0,0,2,Not Selected,0,Room_Type 1,51,Online,0,0,0,108.0,1,2018-10-05,Canceled
INN10097,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled
INN10098,2,0,0,3,Not Selected,0,Room_Type 1,5,Online,0,0,0,90.33,0,2018-11-23,Canceled
INN10099,1,0,0,1,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,112.0,2,2018-11-11,Not_Canceled
INN10100,2,0,2,2,Meal Plan 1,0,Room_Type 4,107,Online,0,0,0,117.28,0,2018-11-06,Not_Canceled
INN10104,2,0,0,2,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,145.0,2,2018-10-28,Not_Canceled
INN10107,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,99.67,2,2018-11-19,Not_Canceled
INN10115,2,0,2,1,Meal Plan 1,0,Room_Type 1,98,Online,0,0,0,90.6,1,2018-10-30,Not_Canceled
INN10116,2,0,0,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,88.0,2,2018-11-17,Not_Canceled
INN10121,2,0,0,4,Meal Plan 1,1,Room_Type 1,22,Online,0,0,0,111.0,2,2018-11-01,Not_Canceled
INN10122,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,2018-11-03,Canceled
INN10128,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,96.0,0,2018-12-19,Not_Canceled
INN10130,1,0,2,2,Meal Plan 1,0,Room_Type 4,76,Online,0,0,0,145.8,0,2018-11-06,Canceled
INN10131,2,0,0,1,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,118.8,2,2018-10-18,Not_Canceled
INN10135,1,0,1,1,Meal Plan 1,0,Room_Type 1,21,Corporate,1,0,3,95.0,0,2018-10-17,Not_Canceled
INN10140,2,0,0,3,Meal Plan 1,0,Room_Type 1,279,Offline,0,0,0,110.0,0,2018-10-12,Canceled
INN10160,2,1,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,70.4,1,2018-11-30,Not_Canceled
INN10163,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,103.46,1,2018-09-27,Canceled
INN10169,2,0,0,3,Meal Plan 1,0,Room_Type 4,338,Online,0,0,0,87.3,0,2018-12-15,Canceled
INN10173,3,0,1,3,Meal Plan 1,0,Room_Type 4,98,Online,0,0,0,111.69,0,2018-12-26,Not_Canceled
INN10182,2,2,1,3,Meal Plan 1,0,Room_Type 6,81,Online,0,0,0,190.8,1,2018-10-10,Not_Canceled
INN10190,1,0,1,2,Meal Plan 1,0,Room_Type 1,19,Corporate,1,1,5,95.0,0,2018-10-03,Not_Canceled
INN10191,2,2,1,3,Meal Plan 1,0,Room_Type 6,85,Online,0,0,0,220.73,0,2018-09-22,Canceled
INN10193,2,0,1,1,Meal Plan 1,0,Room_Type 1,59,Offline,0,0,0,72.0,0,2018-12-17,Not_Canceled
INN10221,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,111.0,1,2018-11-22,Canceled
INN10222,2,0,1,4,Meal Plan 1,0,Room_Type 1,336,Offline,0,0,0,39.0,0,2018-09-21,Not_Canceled
INN10223,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN10226,2,0,0,4,Not Selected,0,Room_Type 1,183,Online,0,0,0,80.1,2,2018-10-26,Canceled
INN10229,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,140.0,0,2018-10-21,Not_Canceled
INN10231,1,0,1,2,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,98.33,2,2018-11-28,Not_Canceled
INN10234,2,0,1,3,Meal Plan 1,0,Room_Type 1,259,Online,0,0,0,80.24,0,2018-10-03,Canceled
INN10236,2,0,2,5,Meal Plan 1,0,Room_Type 4,134,Online,0,0,0,116.36,1,2018-10-22,Not_Canceled
INN10239,2,0,2,3,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,124.6,1,2018-11-10,Not_Canceled
INN10243,2,0,0,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,84.0,0,2018-11-16,Not_Canceled
INN10248,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,2018-11-03,Canceled
INN10249,1,0,0,2,Meal Plan 1,1,Room_Type 1,9,Corporate,0,0,0,65.0,0,2018-11-23,Not_Canceled
INN10250,2,0,2,3,Meal Plan 1,0,Room_Type 4,86,Online,0,0,0,121.14,1,2018-10-22,Canceled
INN10251,2,0,1,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,68.23,0,2018-10-31,Not_Canceled
INN10255,2,2,2,5,Meal Plan 1,0,Room_Type 7,41,Online,0,0,0,249.63,1,2018-10-15,Not_Canceled
INN10259,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,75.54,1,2018-10-27,Not_Canceled
INN10260,2,0,2,1,Not Selected,0,Room_Type 1,95,Online,0,0,0,108.0,2,2018-10-02,Not_Canceled
INN10276,2,0,2,3,Meal Plan 1,0,Room_Type 1,221,Online,0,0,0,90.95,2,2018-10-22,Not_Canceled
INN10279,2,0,2,2,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,149.4,2,2018-09-24,Not_Canceled
INN10280,2,0,2,3,Meal Plan 1,0,Room_Type 1,182,Online,0,0,0,70.44,2,2018-10-16,Not_Canceled
INN10283,1,0,0,2,Not Selected,0,Room_Type 1,19,Online,0,0,0,149.0,1,2018-09-23,Not_Canceled
INN10285,2,0,0,4,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,99.88,0,2018-12-07,Not_Canceled
INN10291,1,0,1,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,95.0,0,2018-10-17,Not_Canceled
INN10292,2,0,1,0,Not Selected,0,Room_Type 1,50,Online,0,0,0,108.0,1,2018-10-17,Not_Canceled
INN10299,2,0,0,2,Not Selected,0,Room_Type 1,38,Online,0,0,0,88.0,1,2018-11-03,Canceled
INN10306,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,115.0,1,2018-10-23,Canceled
INN10307,3,0,1,4,Meal Plan 1,0,Room_Type 4,159,Online,0,0,0,123.3,1,2018-10-26,Canceled
INN10308,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,Online,0,0,0,82.47,1,2018-10-29,Not_Canceled
INN10309,2,0,2,2,Meal Plan 1,0,Room_Type 2,243,Online,0,0,0,81.76,3,2018-10-29,Not_Canceled
INN10312,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,130.13,1,2018-09-23,Not_Canceled
INN10320,2,0,0,4,Meal Plan 1,0,Room_Type 1,247,Online,0,0,0,90.95,1,2018-10-25,Canceled
INN10321,2,0,1,2,Meal Plan 1,0,Room_Type 2,200,Online,0,0,0,82.92,3,2018-10-31,Not_Canceled
INN10322,1,0,0,2,Meal Plan 1,0,Room_Type 1,46,Offline,0,0,0,67.5,0,2018-11-04,Not_Canceled
INN10324,2,0,1,2,Meal Plan 1,0,Room_Type 4,38,Online,0,0,0,156.6,0,2018-09-26,Canceled
INN10325,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN10330,2,0,1,1,Meal Plan 1,0,Room_Type 1,123,Online,0,0,0,90.0,3,2018-11-28,Not_Canceled
INN10332,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,2018-10-13,Not_Canceled
INN10334,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,Offline,0,0,0,120.0,0,2018-10-11,Canceled
INN10336,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,Online,0,0,0,113.4,0,2018-09-30,Canceled
INN10340,3,0,2,3,Meal Plan 1,0,Room_Type 4,90,Online,0,0,0,119.0,1,2018-12-24,Not_Canceled
INN10346,2,0,2,4,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,118.2,1,2018-12-31,Not_Canceled
INN10352,2,0,0,2,Meal Plan 1,0,Room_Type 4,29,Online,0,0,0,166.25,3,2018-10-05,Not_Canceled
INN10355,3,0,1,0,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,158.4,1,2018-10-03,Not_Canceled
INN10357,2,0,1,2,Not Selected,0,Room_Type 1,111,Online,0,0,0,79.2,2,2018-11-28,Canceled
INN10368,1,0,2,2,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,151.94,0,2018-11-06,Canceled
INN10372,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Offline,0,0,0,110.0,0,2018-10-16,Canceled
INN10373,2,0,0,4,Meal Plan 1,0,Room_Type 1,96,Online,0,0,0,88.4,1,2018-12-07,Not_Canceled
INN10374,2,0,0,1,Meal Plan 1,0,Room_Type 6,31,Online,0,0,0,168.63,0,2018-10-19,Canceled
INN10382,2,0,2,3,Meal Plan 1,0,Room_Type 1,290,Online,0,0,0,90.95,0,2018-10-20,Canceled
INN10384,1,0,2,3,Meal Plan 1,0,Room_Type 1,269,Offline,0,0,0,70.0,0,2018-12-29,Not_Canceled
INN10386,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,0,0,0,139.5,2,2018-09-29,Canceled
INN10391,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,147.33,0,2018-10-16,Not_Canceled
INN10392,1,0,0,3,Not Selected,0,Room_Type 1,16,Online,0,0,0,120.0,1,2018-12-29,Not_Canceled
INN10393,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,95.0,0,2018-10-05,Not_Canceled
INN10394,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,150.0,2,2018-10-19,Not_Canceled
INN10396,2,2,2,9,Meal Plan 1,0,Room_Type 2,252,Online,0,0,0,148.58,2,2018-12-28,Canceled
INN10399,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN10407,2,0,0,4,Meal Plan 1,0,Room_Type 1,259,Online,0,0,0,73.95,1,2018-12-07,Not_Canceled
INN10409,2,2,0,4,Meal Plan 1,0,Room_Type 6,3,Online,0,0,0,246.25,1,2018-11-09,Not_Canceled
INN10416,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,Offline,0,0,0,89.0,0,2018-11-03,Canceled
INN10437,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,93.6,2,2018-12-02,Not_Canceled
INN10443,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,88.4,2,2018-11-19,Not_Canceled
INN10444,2,0,0,3,Meal Plan 1,0,Room_Type 1,64,Offline,0,0,0,101.52,0,2018-09-28,Not_Canceled
INN10452,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Offline,0,0,0,115.0,0,2018-10-15,Canceled
INN10457,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,75.0,0,2018-11-03,Not_Canceled
INN10458,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,117.05,1,2018-10-15,Not_Canceled
INN10460,2,0,1,4,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,160.0,1,2018-10-17,Not_Canceled
INN10461,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Offline,0,0,0,110.0,0,2018-11-01,Canceled
INN10463,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,147.67,2,2018-10-04,Not_Canceled
INN10467,2,0,2,2,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,118.8,1,2018-10-08,Canceled
INN10468,2,0,2,6,Meal Plan 2,0,Room_Type 1,34,Online,0,0,0,120.7,2,2018-12-03,Not_Canceled
INN10469,1,0,0,4,Meal Plan 2,0,Room_Type 1,43,Online,0,0,0,124.1,3,2018-11-01,Not_Canceled
INN10474,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,Offline,0,0,0,90.0,0,2018-10-14,Not_Canceled
INN10477,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,129.0,0,2018-10-25,Not_Canceled
INN10481,2,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,120.0,2,2018-10-13,Not_Canceled
INN10483,1,0,2,3,Meal Plan 1,0,Room_Type 1,15,Corporate,0,0,0,79.75,0,2018-11-19,Not_Canceled
INN10489,2,0,2,2,Meal Plan 2,0,Room_Type 4,48,Online,0,0,0,173.7,2,2018-10-15,Not_Canceled
INN10490,2,0,2,0,Meal Plan 2,0,Room_Type 4,25,Online,0,0,0,152.0,0,2018-12-25,Canceled
INN10491,2,0,2,2,Not Selected,0,Room_Type 1,37,Online,0,0,0,74.8,1,2018-12-02,Not_Canceled
INN10497,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,143.0,3,2018-09-20,Not_Canceled
INN10499,2,0,1,1,Not Selected,0,Room_Type 1,128,Online,0,0,0,79.2,0,2018-11-26,Canceled
INN10500,2,0,1,2,Not Selected,0,Room_Type 1,115,Online,0,0,0,96.33,1,2018-09-23,Not_Canceled
INN10502,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,116.33,0,2018-09-22,Canceled
INN10503,3,0,0,4,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,130.9,3,2018-11-16,Not_Canceled
INN10506,1,0,0,5,Not Selected,0,Room_Type 1,22,Online,0,0,0,48.5,1,2018-11-15,Not_Canceled
INN10509,2,2,1,1,Meal Plan 1,0,Room_Type 6,19,Online,0,0,0,174.0,1,2018-12-26,Not_Canceled
INN10512,2,0,0,3,Meal Plan 2,0,Room_Type 1,226,Offline,0,0,0,102.76,0,2018-10-25,Canceled
INN10515,2,0,1,3,Meal Plan 1,0,Room_Type 1,139,Online,0,0,0,171.9,1,2018-11-07,Not_Canceled
INN10522,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled
INN10529,1,0,1,5,Meal Plan 1,0,Room_Type 1,349,Offline,0,0,0,80.0,0,2018-10-04,Canceled
INN10530,2,0,2,4,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,88.4,1,2018-11-13,Not_Canceled
INN10531,2,0,2,2,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,91.0,3,2018-11-13,Not_Canceled
INN10541,2,0,2,2,Meal Plan 1,0,Room_Type 4,4,Online,0,0,0,95.2,1,2018-12-25,Not_Canceled
INN10543,2,1,1,0,Meal Plan 1,1,Room_Type 4,5,Complementary,0,0,0,0.0,2,2018-11-20,Not_Canceled
INN10544,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,130.0,1,2018-11-05,Canceled
INN10549,1,0,2,7,Not Selected,0,Room_Type 1,35,Online,0,0,0,79.2,0,2018-12-07,Canceled
INN10552,2,0,1,2,Meal Plan 1,0,Room_Type 1,187,Online,0,0,0,108.9,3,2018-10-07,Not_Canceled
